user_id,Song_Id,songrating
4192e443e37ffa08f1cc02b10b42b4a178a09004,2820,5
4192e443e37ffa08f1cc02b10b42b4a178a09004,5616,5
4192e443e37ffa08f1cc02b10b42b4a178a09004,5292,2
4192e443e37ffa08f1cc02b10b42b4a178a09004,1624,3
4192e443e37ffa08f1cc02b10b42b4a178a09004,4754,1
4192e443e37ffa08f1cc02b10b42b4a178a09004,6365,5
4192e443e37ffa08f1cc02b10b42b4a178a09004,4684,5
4192e443e37ffa08f1cc02b10b42b4a178a09004,3682,1
4192e443e37ffa08f1cc02b10b42b4a178a09004,1583,4
4192e443e37ffa08f1cc02b10b42b4a178a09004,4435,3
4192e443e37ffa08f1cc02b10b42b4a178a09004,4236,4
4192e443e37ffa08f1cc02b10b42b4a178a09004,489,5
4192e443e37ffa08f1cc02b10b42b4a178a09004,7303,2
4192e443e37ffa08f1cc02b10b42b4a178a09004,2296,4
4192e443e37ffa08f1cc02b10b42b4a178a09004,7926,4
4192e443e37ffa08f1cc02b10b42b4a178a09004,55,4
4192e443e37ffa08f1cc02b10b42b4a178a09004,256,5
4192e443e37ffa08f1cc02b10b42b4a178a09004,7877,4
4192e443e37ffa08f1cc02b10b42b4a178a09004,8544,1
4192e443e37ffa08f1cc02b10b42b4a178a09004,2990,3
176b5e98c1f01dba146ce8c6e15cf6fc344485ec,5211,2
176b5e98c1f01dba146ce8c6e15cf6fc344485ec,9732,5
176b5e98c1f01dba146ce8c6e15cf6fc344485ec,3286,3
176b5e98c1f01dba146ce8c6e15cf6fc344485ec,4572,2
176b5e98c1f01dba146ce8c6e15cf6fc344485ec,1074,3
176b5e98c1f01dba146ce8c6e15cf6fc344485ec,9652,5
0eda271c8bf8b846c1c0320f6b7656ca73b80992,3674,3
0eda271c8bf8b846c1c0320f6b7656ca73b80992,6660,3
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,9215,3
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,8766,4
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,5575,3
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,3258,5
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,3541,2
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,2253,2
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,4382,2
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,5725,3
3bd42c39df324c33509a40ca917343553ef38da9,9416,4
3bd42c39df324c33509a40ca917343553ef38da9,4526,1
3bd42c39df324c33509a40ca917343553ef38da9,50,4
3bd42c39df324c33509a40ca917343553ef38da9,7282,3
3bd42c39df324c33509a40ca917343553ef38da9,6956,2
3bd42c39df324c33509a40ca917343553ef38da9,4465,3
3bd42c39df324c33509a40ca917343553ef38da9,5466,5
3bd42c39df324c33509a40ca917343553ef38da9,3361,2
3bd42c39df324c33509a40ca917343553ef38da9,8195,3
3bd42c39df324c33509a40ca917343553ef38da9,3114,5
3bd42c39df324c33509a40ca917343553ef38da9,6736,2
3bd42c39df324c33509a40ca917343553ef38da9,2270,5
3bd42c39df324c33509a40ca917343553ef38da9,3532,3
3bd42c39df324c33509a40ca917343553ef38da9,528,5
3bd42c39df324c33509a40ca917343553ef38da9,725,2
3bd42c39df324c33509a40ca917343553ef38da9,1392,5
884209a41deb55df792f074bccf8af1c1c31768b,555,3
884209a41deb55df792f074bccf8af1c1c31768b,7779,5
884209a41deb55df792f074bccf8af1c1c31768b,4543,5
884209a41deb55df792f074bccf8af1c1c31768b,6530,4
884209a41deb55df792f074bccf8af1c1c31768b,7124,5
884209a41deb55df792f074bccf8af1c1c31768b,3332,1
884209a41deb55df792f074bccf8af1c1c31768b,9761,3
884209a41deb55df792f074bccf8af1c1c31768b,4130,4
884209a41deb55df792f074bccf8af1c1c31768b,8767,4
884209a41deb55df792f074bccf8af1c1c31768b,3827,1
884209a41deb55df792f074bccf8af1c1c31768b,1162,3
884209a41deb55df792f074bccf8af1c1c31768b,6287,5
884209a41deb55df792f074bccf8af1c1c31768b,9523,1
884209a41deb55df792f074bccf8af1c1c31768b,5411,1
884209a41deb55df792f074bccf8af1c1c31768b,7414,4
884209a41deb55df792f074bccf8af1c1c31768b,7048,2
884209a41deb55df792f074bccf8af1c1c31768b,9450,2
884209a41deb55df792f074bccf8af1c1c31768b,5212,1
884209a41deb55df792f074bccf8af1c1c31768b,1532,2
884209a41deb55df792f074bccf8af1c1c31768b,4579,1
884209a41deb55df792f074bccf8af1c1c31768b,1560,3
884209a41deb55df792f074bccf8af1c1c31768b,3783,3
884209a41deb55df792f074bccf8af1c1c31768b,3483,4
884209a41deb55df792f074bccf8af1c1c31768b,988,4
884209a41deb55df792f074bccf8af1c1c31768b,6055,4
884209a41deb55df792f074bccf8af1c1c31768b,8974,5
884209a41deb55df792f074bccf8af1c1c31768b,1981,3
884209a41deb55df792f074bccf8af1c1c31768b,3570,2
884209a41deb55df792f074bccf8af1c1c31768b,8429,5
884209a41deb55df792f074bccf8af1c1c31768b,4788,1
884209a41deb55df792f074bccf8af1c1c31768b,6768,5
884209a41deb55df792f074bccf8af1c1c31768b,2068,5
884209a41deb55df792f074bccf8af1c1c31768b,9512,5
884209a41deb55df792f074bccf8af1c1c31768b,9367,1
884209a41deb55df792f074bccf8af1c1c31768b,8000,5
884209a41deb55df792f074bccf8af1c1c31768b,9235,3
884209a41deb55df792f074bccf8af1c1c31768b,6092,5
884209a41deb55df792f074bccf8af1c1c31768b,6740,4
884209a41deb55df792f074bccf8af1c1c31768b,7769,2
884209a41deb55df792f074bccf8af1c1c31768b,8190,3
884209a41deb55df792f074bccf8af1c1c31768b,3972,2
884209a41deb55df792f074bccf8af1c1c31768b,9816,3
884209a41deb55df792f074bccf8af1c1c31768b,8970,1
884209a41deb55df792f074bccf8af1c1c31768b,9534,3
884209a41deb55df792f074bccf8af1c1c31768b,9928,5
884209a41deb55df792f074bccf8af1c1c31768b,3416,3
884209a41deb55df792f074bccf8af1c1c31768b,4267,2
884209a41deb55df792f074bccf8af1c1c31768b,3319,1
884209a41deb55df792f074bccf8af1c1c31768b,3029,2
884209a41deb55df792f074bccf8af1c1c31768b,8239,1
884209a41deb55df792f074bccf8af1c1c31768b,1869,4
884209a41deb55df792f074bccf8af1c1c31768b,3086,2
884209a41deb55df792f074bccf8af1c1c31768b,5846,1
884209a41deb55df792f074bccf8af1c1c31768b,4903,5
884209a41deb55df792f074bccf8af1c1c31768b,2187,1
884209a41deb55df792f074bccf8af1c1c31768b,8123,4
884209a41deb55df792f074bccf8af1c1c31768b,8849,5
884209a41deb55df792f074bccf8af1c1c31768b,1760,1
884209a41deb55df792f074bccf8af1c1c31768b,9174,5
884209a41deb55df792f074bccf8af1c1c31768b,7081,2
884209a41deb55df792f074bccf8af1c1c31768b,1629,5
884209a41deb55df792f074bccf8af1c1c31768b,8801,1
884209a41deb55df792f074bccf8af1c1c31768b,9678,4
884209a41deb55df792f074bccf8af1c1c31768b,8508,1
884209a41deb55df792f074bccf8af1c1c31768b,7667,3
884209a41deb55df792f074bccf8af1c1c31768b,4470,5
884209a41deb55df792f074bccf8af1c1c31768b,2062,1
884209a41deb55df792f074bccf8af1c1c31768b,4879,5
884209a41deb55df792f074bccf8af1c1c31768b,4530,2
884209a41deb55df792f074bccf8af1c1c31768b,4119,1
884209a41deb55df792f074bccf8af1c1c31768b,8709,4
884209a41deb55df792f074bccf8af1c1c31768b,4353,3
884209a41deb55df792f074bccf8af1c1c31768b,4830,4
884209a41deb55df792f074bccf8af1c1c31768b,7338,1
884209a41deb55df792f074bccf8af1c1c31768b,2146,3
884209a41deb55df792f074bccf8af1c1c31768b,1137,1
884209a41deb55df792f074bccf8af1c1c31768b,7369,3
884209a41deb55df792f074bccf8af1c1c31768b,8841,3
884209a41deb55df792f074bccf8af1c1c31768b,9985,5
884209a41deb55df792f074bccf8af1c1c31768b,5881,1
884209a41deb55df792f074bccf8af1c1c31768b,7827,4
884209a41deb55df792f074bccf8af1c1c31768b,1430,4
884209a41deb55df792f074bccf8af1c1c31768b,5635,4
884209a41deb55df792f074bccf8af1c1c31768b,6602,2
884209a41deb55df792f074bccf8af1c1c31768b,9892,2
884209a41deb55df792f074bccf8af1c1c31768b,4283,3
884209a41deb55df792f074bccf8af1c1c31768b,6110,5
884209a41deb55df792f074bccf8af1c1c31768b,9104,4
884209a41deb55df792f074bccf8af1c1c31768b,3703,3
884209a41deb55df792f074bccf8af1c1c31768b,6952,3
884209a41deb55df792f074bccf8af1c1c31768b,2043,2
884209a41deb55df792f074bccf8af1c1c31768b,1710,3
884209a41deb55df792f074bccf8af1c1c31768b,876,5
884209a41deb55df792f074bccf8af1c1c31768b,3458,3
884209a41deb55df792f074bccf8af1c1c31768b,1774,3
884209a41deb55df792f074bccf8af1c1c31768b,2239,5
884209a41deb55df792f074bccf8af1c1c31768b,2103,1
884209a41deb55df792f074bccf8af1c1c31768b,6960,2
884209a41deb55df792f074bccf8af1c1c31768b,3478,1
884209a41deb55df792f074bccf8af1c1c31768b,4147,4
884209a41deb55df792f074bccf8af1c1c31768b,1910,1
884209a41deb55df792f074bccf8af1c1c31768b,614,4
884209a41deb55df792f074bccf8af1c1c31768b,9347,2
884209a41deb55df792f074bccf8af1c1c31768b,1207,5
884209a41deb55df792f074bccf8af1c1c31768b,8421,4
884209a41deb55df792f074bccf8af1c1c31768b,8118,2
884209a41deb55df792f074bccf8af1c1c31768b,9168,3
884209a41deb55df792f074bccf8af1c1c31768b,9922,2
884209a41deb55df792f074bccf8af1c1c31768b,4131,3
884209a41deb55df792f074bccf8af1c1c31768b,6638,4
884209a41deb55df792f074bccf8af1c1c31768b,622,4
884209a41deb55df792f074bccf8af1c1c31768b,7439,3
884209a41deb55df792f074bccf8af1c1c31768b,5804,5
884209a41deb55df792f074bccf8af1c1c31768b,3030,4
884209a41deb55df792f074bccf8af1c1c31768b,5987,1
884209a41deb55df792f074bccf8af1c1c31768b,5516,1
884209a41deb55df792f074bccf8af1c1c31768b,5078,4
884209a41deb55df792f074bccf8af1c1c31768b,4441,2
884209a41deb55df792f074bccf8af1c1c31768b,6276,5
884209a41deb55df792f074bccf8af1c1c31768b,8602,2
884209a41deb55df792f074bccf8af1c1c31768b,181,1
884209a41deb55df792f074bccf8af1c1c31768b,8481,1
884209a41deb55df792f074bccf8af1c1c31768b,521,4
884209a41deb55df792f074bccf8af1c1c31768b,4682,5
884209a41deb55df792f074bccf8af1c1c31768b,5201,5
884209a41deb55df792f074bccf8af1c1c31768b,9956,1
884209a41deb55df792f074bccf8af1c1c31768b,3231,2
884209a41deb55df792f074bccf8af1c1c31768b,4846,2
884209a41deb55df792f074bccf8af1c1c31768b,4190,4
884209a41deb55df792f074bccf8af1c1c31768b,452,1
884209a41deb55df792f074bccf8af1c1c31768b,2132,5
884209a41deb55df792f074bccf8af1c1c31768b,4959,5
884209a41deb55df792f074bccf8af1c1c31768b,6109,5
884209a41deb55df792f074bccf8af1c1c31768b,6616,2
884209a41deb55df792f074bccf8af1c1c31768b,7646,5
884209a41deb55df792f074bccf8af1c1c31768b,3191,1
884209a41deb55df792f074bccf8af1c1c31768b,8295,3
884209a41deb55df792f074bccf8af1c1c31768b,1559,2
884209a41deb55df792f074bccf8af1c1c31768b,4537,2
884209a41deb55df792f074bccf8af1c1c31768b,6779,4
884209a41deb55df792f074bccf8af1c1c31768b,2620,4
884209a41deb55df792f074bccf8af1c1c31768b,6422,2
884209a41deb55df792f074bccf8af1c1c31768b,1240,2
884209a41deb55df792f074bccf8af1c1c31768b,9494,4
884209a41deb55df792f074bccf8af1c1c31768b,47,3
884209a41deb55df792f074bccf8af1c1c31768b,7323,3
884209a41deb55df792f074bccf8af1c1c31768b,9382,2
884209a41deb55df792f074bccf8af1c1c31768b,9153,3
884209a41deb55df792f074bccf8af1c1c31768b,3456,2
884209a41deb55df792f074bccf8af1c1c31768b,2063,4
884209a41deb55df792f074bccf8af1c1c31768b,8922,1
884209a41deb55df792f074bccf8af1c1c31768b,7456,1
884209a41deb55df792f074bccf8af1c1c31768b,7651,3
884209a41deb55df792f074bccf8af1c1c31768b,8871,1
884209a41deb55df792f074bccf8af1c1c31768b,3794,2
884209a41deb55df792f074bccf8af1c1c31768b,4514,2
884209a41deb55df792f074bccf8af1c1c31768b,8687,3
884209a41deb55df792f074bccf8af1c1c31768b,3957,4
884209a41deb55df792f074bccf8af1c1c31768b,8876,3
884209a41deb55df792f074bccf8af1c1c31768b,8224,4
884209a41deb55df792f074bccf8af1c1c31768b,4611,4
884209a41deb55df792f074bccf8af1c1c31768b,2644,2
884209a41deb55df792f074bccf8af1c1c31768b,1614,5
884209a41deb55df792f074bccf8af1c1c31768b,1361,1
884209a41deb55df792f074bccf8af1c1c31768b,6010,4
884209a41deb55df792f074bccf8af1c1c31768b,2582,1
884209a41deb55df792f074bccf8af1c1c31768b,8577,3
884209a41deb55df792f074bccf8af1c1c31768b,6747,4
884209a41deb55df792f074bccf8af1c1c31768b,8103,3
884209a41deb55df792f074bccf8af1c1c31768b,3387,5
884209a41deb55df792f074bccf8af1c1c31768b,1729,2
884209a41deb55df792f074bccf8af1c1c31768b,2741,2
884209a41deb55df792f074bccf8af1c1c31768b,3004,4
884209a41deb55df792f074bccf8af1c1c31768b,6543,2
884209a41deb55df792f074bccf8af1c1c31768b,5842,2
884209a41deb55df792f074bccf8af1c1c31768b,3209,1
884209a41deb55df792f074bccf8af1c1c31768b,5398,1
884209a41deb55df792f074bccf8af1c1c31768b,8645,2
884209a41deb55df792f074bccf8af1c1c31768b,7178,1
884209a41deb55df792f074bccf8af1c1c31768b,4631,3
884209a41deb55df792f074bccf8af1c1c31768b,9752,3
884209a41deb55df792f074bccf8af1c1c31768b,6013,3
884209a41deb55df792f074bccf8af1c1c31768b,341,2
884209a41deb55df792f074bccf8af1c1c31768b,3803,3
884209a41deb55df792f074bccf8af1c1c31768b,54,3
884209a41deb55df792f074bccf8af1c1c31768b,8937,4
884209a41deb55df792f074bccf8af1c1c31768b,4630,4
884209a41deb55df792f074bccf8af1c1c31768b,8383,5
884209a41deb55df792f074bccf8af1c1c31768b,8045,4
884209a41deb55df792f074bccf8af1c1c31768b,6884,3
d775b2f1e62284a3ff407b91fe53d08525f6f086,312,3
d775b2f1e62284a3ff407b91fe53d08525f6f086,7510,2
d775b2f1e62284a3ff407b91fe53d08525f6f086,1936,4
d775b2f1e62284a3ff407b91fe53d08525f6f086,7347,5
d775b2f1e62284a3ff407b91fe53d08525f6f086,8360,2
d775b2f1e62284a3ff407b91fe53d08525f6f086,940,1
d775b2f1e62284a3ff407b91fe53d08525f6f086,1329,5
d775b2f1e62284a3ff407b91fe53d08525f6f086,8437,1
d775b2f1e62284a3ff407b91fe53d08525f6f086,4870,1
d775b2f1e62284a3ff407b91fe53d08525f6f086,7739,5
d775b2f1e62284a3ff407b91fe53d08525f6f086,3340,4
d775b2f1e62284a3ff407b91fe53d08525f6f086,9774,4
d775b2f1e62284a3ff407b91fe53d08525f6f086,854,3
d775b2f1e62284a3ff407b91fe53d08525f6f086,8289,3
d775b2f1e62284a3ff407b91fe53d08525f6f086,2443,2
d775b2f1e62284a3ff407b91fe53d08525f6f086,7566,2
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,9413,5
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,3325,2
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,5968,5
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,2203,4
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,6778,5
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,3088,1
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,3570,2
8814f5d1f1d7177aa2efb6de6454504f3bb7b7bc,6001,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,1057,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,8315,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,3038,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,9446,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,7590,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,5356,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,7187,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,8895,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,8067,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,4494,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,6947,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,3565,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,4406,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,3982,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,7224,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,117,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,1598,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,1864,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,2768,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,8205,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,2908,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,8008,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,653,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,6230,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,3582,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,6711,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,8446,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,402,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,6383,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,4025,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,4421,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,1851,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,6654,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,4303,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,1411,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,7804,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,312,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,2856,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,5148,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,7983,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,3149,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,313,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,1358,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,5238,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,9425,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,9513,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,3042,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,7441,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,9710,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,9162,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,2652,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,9554,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,251,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,3559,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,1858,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,840,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,7497,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,5191,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,2938,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,4624,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,9121,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,2509,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,5051,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,524,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,3673,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,2469,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,3294,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,5406,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,8177,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,2401,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,9752,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,2127,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,9636,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,6579,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,4572,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,583,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,5966,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,850,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,2926,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,1611,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,3679,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,4648,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,7864,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,9831,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,293,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,7868,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,1815,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,5034,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,4501,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,2885,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,4248,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,2838,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,3411,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,3632,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,2947,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,4968,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,2969,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,9683,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,9095,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,9536,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,6061,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,942,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,4828,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,1575,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,9020,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,1322,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,1881,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,5321,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,3894,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,3342,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,1082,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,4059,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,9489,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,7809,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,3116,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,7676,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,8518,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,7716,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,3547,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,9182,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,2916,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,6276,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,8538,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,3201,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,918,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,5092,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,3773,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,2917,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,2646,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,7781,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,8957,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,540,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,1874,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,3308,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,3701,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,6502,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,6591,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,9361,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,6874,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,9795,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,9920,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,2342,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,6697,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,9709,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,7683,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,7706,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,9096,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,3576,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,2260,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,7301,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,5974,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,7384,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,939,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,9316,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,912,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,3697,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,5224,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,8133,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,1592,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,4135,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,7669,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,4373,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,8199,3
9b887e10a4711486085c4fae2d2599fc0d2c484d,9793,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,4311,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,8824,2
9b887e10a4711486085c4fae2d2599fc0d2c484d,8003,1
9b887e10a4711486085c4fae2d2599fc0d2c484d,8955,5
9b887e10a4711486085c4fae2d2599fc0d2c484d,2368,4
9b887e10a4711486085c4fae2d2599fc0d2c484d,3472,3
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,5818,3
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,1280,4
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,6009,2
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,8037,5
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,8355,1
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,5463,3
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,4876,4
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,9994,1
a520488fcf049bbb5cd847cfa4f884c740692780,117,4
a520488fcf049bbb5cd847cfa4f884c740692780,8695,2
a520488fcf049bbb5cd847cfa4f884c740692780,9303,1
a520488fcf049bbb5cd847cfa4f884c740692780,5944,2
a520488fcf049bbb5cd847cfa4f884c740692780,4912,3
a520488fcf049bbb5cd847cfa4f884c740692780,4729,3
a520488fcf049bbb5cd847cfa4f884c740692780,8769,4
a520488fcf049bbb5cd847cfa4f884c740692780,6619,2
a520488fcf049bbb5cd847cfa4f884c740692780,424,2
a520488fcf049bbb5cd847cfa4f884c740692780,8146,2
a520488fcf049bbb5cd847cfa4f884c740692780,447,3
