user_id,listen_count,song_id,songrating
0a00498b9d607844a8826184ae7278097d1c008a,3,a054P00000uaFxw,2
0a00498b9d607844a8826184ae7278097d1c008a,1,a054P00000uaFxQQAU,3
0a00498b9d607844a8826184ae7278097d1c008a,1,a054P00000uaFvU,1
0a00498b9d607844a8826184ae7278097d1c008a,11,a054P00000uaFvc,3
0a00498b9d607844a8826184ae7278097d1c008a,4,a054P00000uaFw6,4
0a00498b9d607844a8826184ae7278097d1c008a,1,a054P00000uaFyx,3
0a00498b9d607844a8826184ae7278097d1c008a,6,a054P00000uaFvS,1
0a00498b9d607844a8826184ae7278097d1c008a,5,a054P00000uaFxf,4
0a00498b9d607844a8826184ae7278097d1c008a,1,a054P00000uaFyg,3
0a00498b9d607844a8826184ae7278097d1c008a,3,a054P00000uaFx7,1
0a00498b9d607844a8826184ae7278097d1c008a,2,a054P00000uaFwA,4
0a00498b9d607844a8826184ae7278097d1c008a,2,a054P00000uaFxIQAU,5
0a00498b9d607844a8826184ae7278097d1c008a,2,a054P00000uaFwrQAE,1
0a00498b9d607844a8826184ae7278097d1c008a,1,a054P00000uaFxM,5
0a00498b9d607844a8826184ae7278097d1c008a,11,a054P00000uaFvh,1
0a00498b9d607844a8826184ae7278097d1c008a,2,a054P00000uaFvd,4
66a0167a7c636b06efc39953aca127667beea260,2,a054P00000uaFytQAE,1
66a0167a7c636b06efc39953aca127667beea260,20,a054P00000uaFyX,1
66a0167a7c636b06efc39953aca127667beea260,2,a054P00000uaFwV,4
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFwv,2
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFyi,4
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFwb,2
66a0167a7c636b06efc39953aca127667beea260,2,a054P00000uaFwO,5
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFvI,1
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFyQ,5
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFwd,2
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFxl,3
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFyH,5
66a0167a7c636b06efc39953aca127667beea260,5,a054P00000uaFwH,2
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFx0,1
66a0167a7c636b06efc39953aca127667beea260,9,a054P00000uaFxi,2
66a0167a7c636b06efc39953aca127667beea260,1,a054P00000uaFvI,2
fca15b7964a099b2860dfdb158a2430fb10c4384,1,a054P00000uaFxX,4
fca15b7964a099b2860dfdb158a2430fb10c4384,4,a054P00000uaFxv,1
fca15b7964a099b2860dfdb158a2430fb10c4384,1,a054P00000uaFwL,3
fca15b7964a099b2860dfdb158a2430fb10c4384,1,a054P00000uaFyi,3
fca15b7964a099b2860dfdb158a2430fb10c4384,1,a054P00000uaFvi,5
fca15b7964a099b2860dfdb158a2430fb10c4384,1,a054P00000uaFytQAE,3
fca15b7964a099b2860dfdb158a2430fb10c4384,2,a054P00000uaFyK,4
fca15b7964a099b2860dfdb158a2430fb10c4384,1,a054P00000uaFw9QAE,5
fca15b7964a099b2860dfdb158a2430fb10c4384,2,a054P00000uaFw0,5
fca15b7964a099b2860dfdb158a2430fb10c4384,1,a054P00000uaFxD,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFx4,3
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFy3,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,3,a054P00000uaFx1,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFyA,5
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,2,a054P00000uaFxm,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFvq,3
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFxJ,5
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,3,a054P00000uaFwn,5
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFvj,1
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFyeQAE,5
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,2,a054P00000uaFw4,4
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFvb,3
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,2,a054P00000uaFvQ,5
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,11,a054P00000uaFyg,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,3,a054P00000uaFvz,4
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFxK,1
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,8,a054P00000uaFyF,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,5,a054P00000uaFwt,3
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFxV,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,4,a054P00000uaFyC,2
fd585aef5c32d3943bd6e7f9f39aa216ba659fd0,1,a054P00000uaFvP,4
fbc8b4327aa8ae38d17b567f486468ca10cacde3,1,a054P00000uaFyS,4
fbc8b4327aa8ae38d17b567f486468ca10cacde3,1,a054P00000uaFyq,1
fbc8b4327aa8ae38d17b567f486468ca10cacde3,1,a054P00000uaFxj,5
fbc8b4327aa8ae38d17b567f486468ca10cacde3,1,a054P00000uaFvM,5
fbc8b4327aa8ae38d17b567f486468ca10cacde3,1,a054P00000uaFwC,3
fbc8b4327aa8ae38d17b567f486468ca10cacde3,7,a054P00000uaFwW,3
fbc8b4327aa8ae38d17b567f486468ca10cacde3,1,a054P00000uaFxj,5
fbc8b4327aa8ae38d17b567f486468ca10cacde3,16,a054P00000uaFvj,1
fbc8b4327aa8ae38d17b567f486468ca10cacde3,1,a054P00000uaFyQ,1
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFvu,2
c231bc806c239b1322421e66fc001822a9b2c2f0,8,a054P00000uaFw0,2
c231bc806c239b1322421e66fc001822a9b2c2f0,6,a054P00000uaFxm,1
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFxcQAE,3
c231bc806c239b1322421e66fc001822a9b2c2f0,5,a054P00000uaFwW,1
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFyx,2
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFy4,3
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFwn,5
c231bc806c239b1322421e66fc001822a9b2c2f0,3,a054P00000uaFvy,2
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFyU,4
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFyN,5
c231bc806c239b1322421e66fc001822a9b2c2f0,1,a054P00000uaFy3,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFyd,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,7,a054P00000uaFyG,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFwd,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFy6,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFy4,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxF,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,5,a054P00000uaFxs,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyL,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyO,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFxA,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwC,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFwu,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxa,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwN,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyv,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFz5,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyT,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFy9,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvu,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFx8,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFyL,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwB,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFy8,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFwSQAU,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFyb,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvZ,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFw4,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvd,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFz0,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyX,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFyf,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyb,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFxb,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFz3,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwn,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwM,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyE,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvU,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,8,a054P00000uaFwQ,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFysQAE,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFz2,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxo,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwF,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFw4,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFxM,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFw4,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFwW,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFysQAE,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFyY,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvf,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,9,a054P00000uaFyk,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwv,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxX,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFym,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyO,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxQQAU,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvJ,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxr,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFya,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxP,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxY,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,5,a054P00000uaFyX,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFxH,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwe,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,6,a054P00000uaFwB,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwE,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxo,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyZQAU,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxF,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFvt,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFvK,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvW,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,8,a054P00000uaFw0,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,5,a054P00000uaFwh,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFz3,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFwm,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFy9,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFyW,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFvl,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFx3QAE,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,7,a054P00000uaFwx,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvv,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFxZ,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvg,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyJ,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFw0,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxL,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFvi,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyi,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,9,a054P00000uaFyB,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,7,a054P00000uaFxa,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFvN,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFvq,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFwx,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyG,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFxD,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyy,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFyY,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFyN,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFxa,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxs,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,5,a054P00000uaFxJ,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyeQAE,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFxF,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFwv,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFz2,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFxF,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,3,a054P00000uaFvw,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFwa,1
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFxZ,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFwW,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFx3QAE,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,1,a054P00000uaFyq,5
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFxGQAU,2
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFvb,4
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,2,a054P00000uaFyO,3
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,4,a054P00000uaFxK,3
